Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:49zD0wr2S3d0lZPib0K4e1,"Fuck Up Some Commas","DS2 (Deluxe)","Future",2015-07-17,237400,68,true,111573307,2017-02-22T22:37:15Z,"rap,trap","Epic/Freebandz/A1",0.874,0.568,11,-5.896,0,0.224,0.0698,0.0000138,0.149,0.46,139.995,4
spotify:track:6OJ5jV3ClJbMgyZj6H5hK0,"Lock Doh","Landlord","Giggs;Donae'o",2016-08-05,189426,0,true,111573307,2017-02-22T22:38:45Z,"grime,uk grime,drill británico,funky británico,funky house,azonto,bassline,afroswing","SN1 Records",0.883,0.637,6,-5.779,1,0.0756,0.183,0.000721,0.111,0.672,92.502,4
spotify:track:3XrYVxmqDEFU725or3B59w,"One More Drink (co-starring T-Pain)","Theater Of The Mind","Ludacris;T-Pain",2008-01-01,220840,0,true,111573307,2017-02-22T22:39:28Z,"hip hop sureño americano","Universal/Island Def Jam",0.558,0.773,0,-4.764,1,0.292,0.0647,0,0.283,0.593,98.125,4
spotify:track:6NLLIPKjqFRnbCorRNTEHe,"Express Yourself - Remix","Greatest Hits","N.W.A.",1996-07-02,261399,58,true,111573307,2017-03-08T16:28:01Z,"hip hop old school,rap gangster,hip hop de la costa oeste,hip hop,rap,g-funk","Priority Records",0.852,0.803,6,-6.929,0,0.264,0.00204,0,0.121,0.752,96.2,4
spotify:track:4csoLz9xpiBBXYuhZLeQlx,"Makaveli","My Color It Is My Strength.3","DJ Max Star;DJ Carbozo",2016-12-05,294478,0,true,111573307,2017-03-17T17:10:57Z,"ndombolo,coupé décalé","Bousmara Division N°1",0.419,0.625,10,-8.785,0,0.0891,0.0293,0.0000117,0.348,0.235,141.731,1
spotify:track:1O47QA69Ij1ToeuHpF2rB4,"Jupa","Sounds of the Libra","Showa Shins;Starboy Willz;Stormzy",2015-08-01,237728,0,true,111573307,2017-03-17T17:18:53Z,"azonto,afroswing,afrobeats,grime,uk grime,drill británico","My Team Records Label",0.765,0.617,9,-8.789,1,0.151,0.647,0,0.0854,0.963,100.056,4
spotify:track:4HQ1uUWcYDBgIXU3MAL9Eh,"My Boo - Remix","Purple City Presents: The Need for Weed","Cam'ron, Un Kasa, JR Writer",2005-06-14,185013,14,true,111573307,2017-03-17T17:21:01Z,"","Purple City Productions",0.858,0.668,11,-4.863,0,0.048,0.0034,0,0.128,0.466,130.053,4
spotify:track:0C8SYz809pprLLcA4kNY9E,"Chillin'","Lost Soul","Coops",2014-06-02,273057,0,true,111573307,2017-03-17T17:22:36Z,"jazz rap","Deadicated",0.748,0.87,10,-5.161,0,0.244,0.6,0,0.213,0.731,92.481,4
spotify:track:5kGPWL4R52GJMs9awAGCmz,"Why I Do It","Why I Do It","August Alsina;Lil Wayne",2015-08-28,221040,33,true,111573307,2017-03-17T17:22:53Z,"rap,hip hop","Def Jam Recordings",0.691,0.669,9,-7.328,0,0.15,0.00311,0,0.123,0.621,125.966,4
spotify:track:2xUsihWJyl7epgCX5u8m86,"Joints & Jam","Behind The Front","Black Eyed Peas",1998-01-01,215560,0,true,111573307,2017-03-17T17:23:09Z,"","Universal Music Group",0.937,0.735,10,-7.215,0,0.0922,0.0182,0.0000143,0.0555,0.703,106.916,4
