Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6BuSv8oI8WIAh4yIX2XYCP,"Hold the Line","The Definitive 70's","TOTO",2008-02-12,236080,0,false,111573307,2013-01-22T01:17:36Z,"yacht rock,rock suave","Sony BMG Music Entertainment",0.492,0.834,6,-7.037,0,0.0524,0.0207,0.00708,0.124,0.782,95.797,4
spotify:track:6ay1tA7aQqWY4YcuZnYYkp,"Get Down On It - Single Version","Cool - Funk","Kool & The Gang",2009-01-01,213293,30,false,111573307,2013-01-31T19:33:21Z,"disco,funk","Universal Music Group International",0.83,0.618,7,-6.981,1,0.0499,0.154,0.0000263,0.0341,0.972,110.893,4
spotify:track:42VCvYO7xY4jvvS93OKCZx,"Ladies Night - Single Version","Silver Collection","Kool & The Gang",2007-01-01,206080,1,false,111573307,2013-01-31T19:33:25Z,"disco,funk","Universal Music Ltd.",0.689,0.644,9,-9.928,1,0.191,0.185,0.0000559,0.0591,0.886,111.365,4
spotify:track:45ExBxhC7390CyZJAAbdUm,"One Nation Under A Groove","The Best Of Funkadelic, 1976 - 1981","Funkadelic",1994,446400,14,false,111573307,2013-02-04T00:16:28Z,"funk,funk rock,rock psicodélico","Charly Records",0.786,0.642,4,-12.976,0,0.0429,0.241,0.000328,0.303,0.83,122.413,4
spotify:track:08XeyHmQfT0zo4PguIL0L4,"Me Name Jr. Gong","Mr. Marley","Damian Marley",1996,230693,0,false,111573307,2013-02-16T14:59:25Z,"reggae,ragga,roots reggae","Universal Records",0.812,0.656,6,-5.102,0,0.0788,0.134,0,0.0764,0.903,125.455,4
spotify:track:53t0aD0Suwofba0q4aY0B3,"Good Man","Stone Rollin'","Raphael Saadiq",2011-04-25,225213,40,false,111573307,2013-02-18T13:09:37Z,"neo soul,soul,retro soul","Columbia",0.498,0.636,4,-5.327,1,0.0406,0.0714,0.000383,0.139,0.38,77.974,4
spotify:track:2t9d54bSoDAiqruSsHTAQN,"Faith","Faith (George Michael)","Beto Cuevas",2010-12-24,160052,13,false,111573307,2013-02-28T22:11:20Z,"rock latino,rock en español","Pop Art",0.854,0.744,4,-5.449,1,0.16,0.0031,0.0000194,0.0909,0.863,95.852,4
spotify:track:0LN0ASTtcGIbNTnjSHG6eO,"Pour Some Sugar On Me (2012)","Pour Some Sugar On Me (2012)","Def Leppard",1987,261532,0,false,111573307,2013-02-28T22:50:15Z,"glam metal,glam rock,rock clásico","Bludgeon Riffola/Mailboat Records",0.497,0.849,9,-5.352,1,0.0612,0.00985,0,0.106,0.72,169.937,4
spotify:track:1reoMnAbO4HxnEahet75tl,"Let's Get It On","The Complete Collection","Marvin Gaye",2008-01-01,291706,0,false,111573307,2013-03-08T15:14:25Z,"motown,soul clásico,soul,northern soul,quiet storm","Universal Music Group",0.496,0.602,3,-12.656,1,0.0666,0.228,0,0.0659,0.659,167.173,4
spotify:track:1xPSDf8z4dH46gkvlLtvDO,"Maniac","Flashdance Original Soundtrack From The Motion Picture","Michael Sembello",1983-01-01,244706,8,false,111573307,2013-03-17T20:14:23Z,"","Casablanca Records",0.617,0.533,3,-11.516,0,0.0651,0.0891,0.00000404,0.0415,0.835,158.86,4
spotify:track:5IIzC65kOxs7skR0V7dKsE,"Venus","The Heritage Colossus Story","Shocking Blue",2005-11-30,185173,0,false,111573307,2013-03-17T20:15:17Z,"nederpop","Heritage Records",0.698,0.719,11,-8.339,0,0.0362,0.552,0.0282,0.0946,0.958,128.037,4
spotify:track:2CeqxyOZEyiL6pTDYZ9gPH,"Fever","The Best Of Peggy Lee","Peggy Lee",1988-01-01,201333,58,false,111573307,2013-03-17T20:15:29Z,"vocal jazz,swing,big band,jazz","EMI Catalogue",0.742,0.0899,9,-19.187,0,0.158,0.0906,0,0.113,0.351,137.473,4
spotify:track:3KXoBb2kTganaNnv7XGyxp,"Sweat (Alalalalalong)","50 Best of Summer Hits","Rainbow Connection",2009-09-14,224209,0,false,111573307,2013-03-20T00:57:43Z,"reggae","CHV Music Factory",0.726,0.598,2,-10.358,1,0.0374,0.028,0.00000698,0.35,0.733,87.015,4
